user_id,total_actions,weekend_actions,geohash_missing_actions,last_7d_actions,last_3d_actions,unique_items,unique_categories,active_days,active_hours,active_span_days,recency_days,avg_actions_per_active_day,avg_actions_per_item,avg_actions_per_category,weekend_action_ratio,geohash_missing_ratio,last_7d_ratio,last_3d_ratio,category_item_ratio,active_day_ratio,active_hour_ratio,behavior_1_count,behavior_1_ratio,behavior_2_count,behavior_2_ratio,behavior_3_count,behavior_3_ratio,behavior_4_count,behavior_4_ratio,label_churn
1022699,1141.0,305.0,697.0,319.0,262.0,386.0,68.0,18.0,19.0,23,0,63.388888888888886,2.9559585492227978,16.779411764705884,0.26730937773882557,0.6108676599474145,0.27957931638913236,0.22962313759859773,0.17616580310880828,0.75,0.7916666666666666,1114.0,0.9763365468886941,0.0,0.0,8.0,0.007011393514460999,19.0,0.016652059596844872,0
1022919,402.0,33.0,277.0,196.0,147.0,168.0,80.0,9.0,13.0,18,0,44.666666666666664,2.392857142857143,5.025,0.08208955223880597,0.6890547263681592,0.48756218905472637,0.3656716417910448,0.47619047619047616,0.375,0.5416666666666666,390.0,0.9701492537313433,0.0,0.0,9.0,0.022388059701492536,3.0,0.007462686567164179,0
1030408,1575.0,379.0,1525.0,766.0,14.0,529.0,128.0,22.0,16.0,24,0,71.5909090909091,2.977315689981096,12.3046875,0.24063492063492065,0.9682539682539683,0.48634920634920636,0.008888888888888889,0.24196597353497165,0.9166666666666666,0.6666666666666666,1493.0,0.947936507936508,0.0,0.0,75.0,0.047619047619047616,7.0,0.0044444444444444444,0
1034452,28.0,8.0,28.0,17.0,11.0,16.0,12.0,6.0,7.0,23,0,4.666666666666667,1.75,2.3333333333333335,0.2857142857142857,1.0,0.6071428571428571,0.39285714285714285,0.75,0.25,0.2916666666666667,27.0,0.9642857142857143,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0
1041761,2117.0,558.0,2113.0,887.0,163.0,1131.0,126.0,23.0,24.0,24,0,92.04347826086956,1.8717948717948718,16.8015873015873,0.26358053849787433,0.9981105337742088,0.4189891355692017,0.07699574870099198,0.11140583554376658,0.9583333333333334,1.0,2076.0,0.9806329711856401,35.0,0.01653282947567312,2.0,0.000944733112895607,4.0,0.001889466225791214,0
1050684,311.0,53.0,240.0,84.0,56.0,100.0,18.0,19.0,16.0,21,0,16.36842105263158,3.11,17.27777777777778,0.17041800643086816,0.7717041800643086,0.27009646302250806,0.18006430868167203,0.18,0.7916666666666666,0.6666666666666666,287.0,0.9228295819935691,0.0,0.0,20.0,0.06430868167202572,4.0,0.012861736334405145,0
1053725,1370.0,339.0,720.0,221.0,81.0,319.0,109.0,24.0,20.0,24,0,57.083333333333336,4.294670846394984,12.568807339449542,0.24744525547445256,0.5255474452554745,0.16131386861313868,0.059124087591240874,0.34169278996865204,1.0,0.8333333333333334,1279.0,0.9335766423357664,1.0,0.00072992700729927,88.0,0.06423357664233577,2.0,0.00145985401459854,0
1067578,248.0,17.0,57.0,104.0,34.0,97.0,38.0,13.0,13.0,23,1,19.076923076923077,2.556701030927835,6.526315789473684,0.06854838709677419,0.22983870967741934,0.41935483870967744,0.13709677419354838,0.3917525773195876,0.5416666666666666,0.5416666666666666,241.0,0.9717741935483871,0.0,0.0,1.0,0.004032258064516129,6.0,0.024193548387096774,0
1074982,122.0,23.0,74.0,26.0,4.0,41.0,16.0,13.0,11.0,24,0,9.384615384615385,2.975609756097561,7.625,0.1885245901639344,0.6065573770491803,0.21311475409836064,0.03278688524590164,0.3902439024390244,0.5416666666666666,0.4583333333333333,114.0,0.9344262295081968,2.0,0.01639344262295082,6.0,0.04918032786885246,0.0,0.0,0
1081595,251.0,69.0,156.0,63.0,0.0,84.0,20.0,12.0,12.0,21,3,20.916666666666668,2.988095238095238,12.55,0.2749003984063745,0.6215139442231076,0.250996015936255,0.0,0.23809523809523808,0.5,0.5,250.0,0.9960159362549801,0.0,0.0,0.0,0.0,1.0,0.00398406374501992,0
1091123,1952.0,450.0,1292.0,572.0,188.0,761.0,121.0,24.0,23.0,24,0,81.33333333333333,2.565045992115637,16.132231404958677,0.2305327868852459,0.6618852459016393,0.2930327868852459,0.09631147540983606,0.1590013140604468,1.0,0.9583333333333334,1809.0,0.9267418032786885,115.0,0.05891393442622951,13.0,0.00665983606557377,15.0,0.007684426229508197,0
1105998,481.0,15.0,297.0,406.0,307.0,176.0,34.0,9.0,17.0,24,0,53.44444444444444,2.7329545454545454,14.147058823529411,0.031185031185031187,0.6174636174636174,0.8440748440748441,0.6382536382536382,0.19318181818181818,0.375,0.7083333333333334,471.0,0.9792099792099792,9.0,0.018711018711018712,0.0,0.0,1.0,0.002079002079002079,0
1112140,130.0,16.0,23.0,21.0,2.0,46.0,20.0,15.0,12.0,23,1,8.666666666666666,2.8260869565217392,6.5,0.12307692307692308,0.17692307692307693,0.16153846153846155,0.015384615384615385,0.43478260869565216,0.625,0.5,128.0,0.9846153846153847,0.0,0.0,0.0,0.0,2.0,0.015384615384615385,0
1128409,452.0,164.0,71.0,56.0,6.0,148.0,47.0,14.0,14.0,20,1,32.285714285714285,3.054054054054054,9.617021276595745,0.36283185840707965,0.1570796460176991,0.12389380530973451,0.01327433628318584,0.31756756756756754,0.5833333333333334,0.5833333333333334,412.0,0.911504424778761,0.0,0.0,25.0,0.05530973451327434,15.0,0.033185840707964605,0
1128799,10.0,0.0,9.0,6.0,5.0,10.0,6.0,5.0,4.0,23,0,2.0,1.0,1.6666666666666667,0.0,0.9,0.6,0.5,0.6,0.20833333333333334,0.16666666666666666,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1137672,1101.0,291.0,775.0,468.0,53.0,442.0,124.0,23.0,20.0,24,0,47.869565217391305,2.490950226244344,8.879032258064516,0.26430517711171664,0.703905540417802,0.4250681198910082,0.048138056312443236,0.28054298642533937,0.9583333333333334,0.8333333333333334,1040.0,0.9445958219800181,2.0,0.0018165304268846503,35.0,0.03178928247048138,24.0,0.021798365122615803,0
1156843,1596.0,621.0,1382.0,310.0,246.0,560.0,76.0,21.0,16.0,24,0,76.0,2.85,21.0,0.3890977443609023,0.8659147869674185,0.19423558897243107,0.15413533834586465,0.1357142857142857,0.875,0.6666666666666666,1509.0,0.9454887218045113,0.0,0.0,81.0,0.05075187969924812,6.0,0.0037593984962406013,0
1160607,3454.0,929.0,3454.0,962.0,490.0,1555.0,240.0,24.0,23.0,24,0,143.91666666666666,2.2212218649517683,14.391666666666667,0.26896352055587724,1.0,0.2785176606832658,0.14186450492182975,0.15434083601286175,1.0,0.9583333333333334,3286.0,0.9513607411696584,7.0,0.002026635784597568,128.0,0.03705848291835553,33.0,0.009554140127388535,0
1182380,486.0,251.0,469.0,205.0,62.0,196.0,46.0,18.0,13.0,23,0,27.0,2.479591836734694,10.565217391304348,0.5164609053497943,0.9650205761316872,0.4218106995884774,0.12757201646090535,0.23469387755102042,0.75,0.5416666666666666,469.0,0.9650205761316872,3.0,0.006172839506172839,5.0,0.0102880658436214,9.0,0.018518518518518517,0
1183504,1957.0,632.0,1957.0,640.0,108.0,513.0,164.0,23.0,17.0,23,0,85.08695652173913,3.814814814814815,11.932926829268293,0.3229432805314256,1.0,0.3270311701584057,0.05518650996423097,0.31968810916179335,0.9583333333333334,0.7083333333333334,1738.0,0.8880940214614206,121.0,0.06182933060807358,74.0,0.03781297904956566,24.0,0.012263668880940215,0
1188241,971.0,239.0,679.0,218.0,39.0,290.0,72.0,22.0,17.0,24,0,44.13636363636363,3.3482758620689657,13.48611111111111,0.24613800205973224,0.6992790937178167,0.22451081359423275,0.04016477857878476,0.2482758620689655,0.9166666666666666,0.7083333333333334,889.0,0.9155509783728115,1.0,0.0010298661174047373,61.0,0.06282183316168898,20.0,0.02059732234809475,0
1206079,305.0,32.0,198.0,31.0,17.0,110.0,26.0,14.0,12.0,24,0,21.785714285714285,2.772727272727273,11.73076923076923,0.10491803278688525,0.6491803278688525,0.10163934426229508,0.05573770491803279,0.23636363636363636,0.5833333333333334,0.5,257.0,0.8426229508196721,0.0,0.0,29.0,0.09508196721311475,19.0,0.06229508196721312,0
1211225,368.0,66.0,307.0,142.0,13.0,188.0,29.0,10.0,12.0,23,0,36.8,1.9574468085106382,12.689655172413794,0.1793478260869565,0.8342391304347826,0.3858695652173913,0.035326086956521736,0.15425531914893617,0.4166666666666667,0.5,352.0,0.9565217391304348,2.0,0.005434782608695652,7.0,0.019021739130434784,7.0,0.019021739130434784,0
1257131,760.0,257.0,230.0,277.0,167.0,215.0,59.0,18.0,19.0,24,0,42.22222222222222,3.5348837209302326,12.88135593220339,0.3381578947368421,0.3026315789473684,0.36447368421052634,0.21973684210526315,0.2744186046511628,0.75,0.7916666666666666,705.0,0.9276315789473685,20.0,0.02631578947368421,22.0,0.02894736842105263,13.0,0.017105263157894738,0
1259845,825.0,110.0,770.0,353.0,222.0,434.0,93.0,19.0,17.0,24,0,43.421052631578945,1.900921658986175,8.870967741935484,0.13333333333333333,0.9333333333333333,0.42787878787878786,0.2690909090909091,0.21428571428571427,0.7916666666666666,0.7083333333333334,765.0,0.9272727272727272,1.0,0.0012121212121212121,43.0,0.052121212121212124,16.0,0.019393939393939394,0
1272577,208.0,60.0,208.0,19.0,19.0,68.0,20.0,11.0,10.0,22,0,18.90909090909091,3.0588235294117645,10.4,0.28846153846153844,1.0,0.09134615384615384,0.09134615384615384,0.29411764705882354,0.4583333333333333,0.4166666666666667,204.0,0.9807692307692307,1.0,0.004807692307692308,1.0,0.004807692307692308,2.0,0.009615384615384616,0
1275653,266.0,116.0,64.0,150.0,56.0,74.0,43.0,15.0,15.0,22,0,17.733333333333334,3.5945945945945947,6.186046511627907,0.43609022556390975,0.24060150375939848,0.5639097744360902,0.21052631578947367,0.581081081081081,0.625,0.625,245.0,0.9210526315789473,11.0,0.041353383458646614,3.0,0.011278195488721804,7.0,0.02631578947368421,0
1334962,217.0,11.0,92.0,13.0,0.0,82.0,20.0,10.0,16.0,18,2,21.7,2.6463414634146343,10.85,0.05069124423963134,0.423963133640553,0.059907834101382486,0.0,0.24390243902439024,0.4166666666666667,0.6666666666666666,198.0,0.9124423963133641,3.0,0.013824884792626729,5.0,0.02304147465437788,11.0,0.05069124423963134,0
1335738,340.0,76.0,84.0,83.0,45.0,139.0,59.0,16.0,14.0,24,0,21.25,2.446043165467626,5.762711864406779,0.2235294117647059,0.24705882352941178,0.24411764705882352,0.1323529411764706,0.4244604316546763,0.6666666666666666,0.5833333333333334,335.0,0.9852941176470589,1.0,0.0029411764705882353,4.0,0.011764705882352941,0.0,0.0,0
1344672,9.0,7.0,0.0,9.0,0.0,4.0,2.0,2.0,2.0,3,3,4.5,2.25,4.5,0.7777777777777778,0.0,1.0,0.0,0.5,0.08333333333333333,0.08333333333333333,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0
1364464,173.0,34.0,141.0,94.0,77.0,94.0,27.0,12.0,14.0,24,0,14.416666666666666,1.8404255319148937,6.407407407407407,0.19653179190751446,0.815028901734104,0.5433526011560693,0.44508670520231214,0.2872340425531915,0.5,0.5833333333333334,168.0,0.9710982658959537,0.0,0.0,1.0,0.005780346820809248,4.0,0.023121387283236993,0
1365073,161.0,70.0,161.0,0.0,0.0,80.0,20.0,4.0,4.0,14,10,40.25,2.0125,8.05,0.43478260869565216,1.0,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666,147.0,0.9130434782608695,0.0,0.0,14.0,0.08695652173913043,0.0,0.0,0
1399592,406.0,105.0,406.0,47.0,47.0,131.0,39.0,17.0,12.0,24,0,23.88235294117647,3.099236641221374,10.41025641025641,0.25862068965517243,1.0,0.11576354679802955,0.11576354679802955,0.29770992366412213,0.7083333333333334,0.5,376.0,0.9261083743842364,13.0,0.03201970443349754,7.0,0.017241379310344827,10.0,0.024630541871921183,0
1409005,856.0,229.0,101.0,170.0,27.0,318.0,99.0,24.0,16.0,24,0,35.666666666666664,2.691823899371069,8.646464646464647,0.2675233644859813,0.11799065420560748,0.1985981308411215,0.03154205607476635,0.3113207547169811,1.0,0.6666666666666666,763.0,0.8913551401869159,1.0,0.0011682242990654205,46.0,0.053738317757009345,46.0,0.053738317757009345,0
1419642,3.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,3,16,1.5,1.5,1.5,0.3333333333333333,1.0,0.0,0.0,1.0,0.08333333333333333,0.08333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1421162,62.0,20.0,62.0,20.0,0.0,32.0,21.0,4.0,5.0,19,4,15.5,1.9375,2.9523809523809526,0.3225806451612903,1.0,0.3225806451612903,0.0,0.65625,0.16666666666666666,0.20833333333333334,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1439794,139.0,0.0,139.0,0.0,0.0,67.0,18.0,4.0,8.0,15,6,34.75,2.074626865671642,7.722222222222222,0.0,1.0,0.0,0.0,0.26865671641791045,0.16666666666666666,0.3333333333333333,139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1485361,332.0,26.0,7.0,134.0,45.0,114.0,49.0,15.0,13.0,24,0,22.133333333333333,2.912280701754386,6.775510204081633,0.0783132530120482,0.02108433734939759,0.4036144578313253,0.1355421686746988,0.4298245614035088,0.625,0.5416666666666666,297.0,0.8945783132530121,15.0,0.045180722891566265,8.0,0.024096385542168676,12.0,0.03614457831325301,0
1486585,694.0,206.0,694.0,74.0,0.0,260.0,114.0,14.0,15.0,21,2,49.57142857142857,2.669230769230769,6.087719298245614,0.2968299711815562,1.0,0.10662824207492795,0.0,0.43846153846153846,0.5833333333333334,0.625,652.0,0.9394812680115274,14.0,0.020172910662824207,21.0,0.03025936599423631,7.0,0.010086455331412104,0
1498131,70.0,11.0,70.0,1.0,0.0,26.0,11.0,4.0,5.0,21,3,17.5,2.6923076923076925,6.363636363636363,0.15714285714285714,1.0,0.014285714285714285,0.0,0.4230769230769231,0.16666666666666666,0.20833333333333334,67.0,0.9571428571428572,2.0,0.02857142857142857,0.0,0.0,1.0,0.014285714285714285,0
1525511,126.0,48.0,21.0,117.0,67.0,61.0,22.0,11.0,10.0,24,0,11.454545454545455,2.0655737704918034,5.7272727272727275,0.38095238095238093,0.16666666666666666,0.9285714285714286,0.5317460317460317,0.36065573770491804,0.4583333333333333,0.4166666666666667,125.0,0.9920634920634921,1.0,0.007936507936507936,0.0,0.0,0.0,0.0,0
1532868,191.0,18.0,88.0,46.0,44.0,53.0,28.0,11.0,9.0,24,0,17.363636363636363,3.6037735849056602,6.821428571428571,0.09424083769633508,0.4607329842931937,0.24083769633507854,0.23036649214659685,0.5283018867924528,0.4583333333333333,0.375,180.0,0.9424083769633508,0.0,0.0,7.0,0.03664921465968586,4.0,0.020942408376963352,0
1533523,16.0,1.0,10.0,11.0,0.0,9.0,5.0,4.0,3.0,14,2,4.0,1.7777777777777777,3.2,0.0625,0.625,0.6875,0.0,0.5555555555555556,0.16666666666666666,0.125,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1533885,261.0,80.0,261.0,54.0,7.0,109.0,47.0,16.0,12.0,19,0,16.3125,2.3944954128440368,5.553191489361702,0.3065134099616858,1.0,0.20689655172413793,0.02681992337164751,0.43119266055045874,0.6666666666666666,0.5,251.0,0.9616858237547893,0.0,0.0,4.0,0.01532567049808429,6.0,0.022988505747126436,0
1534718,26.0,0.0,9.0,20.0,2.0,12.0,8.0,4.0,4.0,11,0,6.5,2.1666666666666665,3.25,0.0,0.34615384615384615,0.7692307692307693,0.07692307692307693,0.6666666666666666,0.16666666666666666,0.16666666666666666,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1535240,224.0,91.0,224.0,159.0,11.0,86.0,27.0,11.0,11.0,22,0,20.363636363636363,2.604651162790698,8.296296296296296,0.40625,1.0,0.7098214285714286,0.049107142857142856,0.313953488372093,0.4583333333333333,0.4583333333333333,216.0,0.9642857142857143,0.0,0.0,8.0,0.03571428571428571,0.0,0.0,0
1553407,67.0,2.0,61.0,11.0,9.0,27.0,3.0,6.0,6.0,21,0,11.166666666666666,2.4814814814814814,22.333333333333332,0.029850746268656716,0.9104477611940298,0.16417910447761194,0.13432835820895522,0.1111111111111111,0.25,0.25,66.0,0.9850746268656716,0.0,0.0,1.0,0.014925373134328358,0.0,0.0,0
1588051,121.0,63.0,77.0,30.0,0.0,57.0,20.0,7.0,12.0,21,2,17.285714285714285,2.1228070175438596,6.05,0.5206611570247934,0.6363636363636364,0.24793388429752067,0.0,0.3508771929824561,0.2916666666666667,0.5,117.0,0.9669421487603306,0.0,0.0,4.0,0.03305785123966942,0.0,0.0,0
1588502,43.0,3.0,3.0,3.0,0.0,17.0,8.0,3.0,7.0,6,4,14.333333333333334,2.5294117647058822,5.375,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.0,0.47058823529411764,0.125,0.2916666666666667,40.0,0.9302325581395349,0.0,0.0,0.0,0.0,3.0,0.06976744186046512,0
1593616,387.0,47.0,338.0,208.0,163.0,165.0,52.0,15.0,18.0,24,0,25.8,2.3454545454545452,7.4423076923076925,0.12144702842377261,0.8733850129198967,0.537467700258398,0.42118863049095606,0.3151515151515151,0.625,0.75,377.0,0.9741602067183462,1.0,0.002583979328165375,5.0,0.012919896640826873,4.0,0.0103359173126615,0
1604248,454.0,52.0,415.0,425.0,219.0,220.0,41.0,5.0,12.0,7,1,90.8,2.0636363636363635,11.073170731707316,0.1145374449339207,0.9140969162995595,0.9361233480176211,0.48237885462555063,0.18636363636363637,0.20833333333333334,0.5,450.0,0.9911894273127754,3.0,0.006607929515418502,1.0,0.0022026431718061676,0.0,0.0,0
1619789,363.0,22.0,8.0,104.0,6.0,166.0,85.0,16.0,11.0,23,0,22.6875,2.1867469879518073,4.270588235294118,0.06060606060606061,0.02203856749311295,0.2865013774104683,0.01652892561983471,0.5120481927710844,0.6666666666666666,0.4583333333333333,349.0,0.9614325068870524,0.0,0.0,13.0,0.03581267217630854,1.0,0.0027548209366391185,0
1652366,90.0,0.0,77.0,4.0,0.0,41.0,19.0,7.0,9.0,22,2,12.857142857142858,2.1951219512195124,4.7368421052631575,0.0,0.8555555555555555,0.044444444444444446,0.0,0.4634146341463415,0.2916666666666667,0.375,86.0,0.9555555555555556,3.0,0.03333333333333333,1.0,0.011111111111111112,0.0,0.0,1
1666891,107.0,52.0,107.0,35.0,0.0,66.0,20.0,10.0,10.0,20,4,10.7,1.621212121212121,5.35,0.48598130841121495,1.0,0.32710280373831774,0.0,0.30303030303030304,0.4166666666666667,0.4166666666666667,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1673252,568.0,70.0,85.0,62.0,59.0,193.0,66.0,20.0,19.0,24,0,28.4,2.94300518134715,8.606060606060606,0.12323943661971831,0.14964788732394366,0.10915492957746478,0.10387323943661972,0.34196891191709844,0.8333333333333334,0.7916666666666666,554.0,0.9753521126760564,0.0,0.0,7.0,0.01232394366197183,7.0,0.01232394366197183,0
1704058,617.0,140.0,374.0,102.0,88.0,239.0,85.0,18.0,18.0,23,1,34.27777777777778,2.581589958158996,7.258823529411765,0.22690437601296595,0.6061588330632091,0.16531604538087522,0.1426256077795786,0.35564853556485354,0.75,0.75,590.0,0.9562398703403565,3.0,0.004862236628849271,21.0,0.03403565640194489,3.0,0.004862236628849271,0
1724469,220.0,17.0,155.0,183.0,65.0,115.0,20.0,8.0,9.0,22,1,27.5,1.9130434782608696,11.0,0.07727272727272727,0.7045454545454546,0.8318181818181818,0.29545454545454547,0.17391304347826086,0.3333333333333333,0.375,219.0,0.9954545454545455,0.0,0.0,1.0,0.004545454545454545,0.0,0.0,0
1725399,1429.0,168.0,1406.0,158.0,63.0,1008.0,58.0,14.0,20.0,23,0,102.07142857142857,1.4176587301587302,24.637931034482758,0.11756473058082575,0.9839048285514346,0.11056682995101469,0.044086773967809655,0.057539682539682536,0.5833333333333334,0.8333333333333334,1384.0,0.9685094471658502,15.0,0.010496850944716585,11.0,0.007697690692792162,19.0,0.013296011196641007,0
1760140,318.0,86.0,318.0,92.0,63.0,121.0,47.0,13.0,12.0,22,0,24.46153846153846,2.628099173553719,6.76595744680851,0.27044025157232704,1.0,0.2893081761006289,0.19811320754716982,0.3884297520661157,0.5416666666666666,0.5,303.0,0.9528301886792453,0.0,0.0,13.0,0.040880503144654086,2.0,0.006289308176100629,0
1769128,970.0,134.0,892.0,252.0,108.0,419.0,40.0,18.0,16.0,24,0,53.888888888888886,2.315035799522673,24.25,0.13814432989690723,0.9195876288659793,0.2597938144329897,0.11134020618556702,0.0954653937947494,0.75,0.6666666666666666,909.0,0.9371134020618557,1.0,0.0010309278350515464,51.0,0.05257731958762887,9.0,0.009278350515463918,0
1799885,790.0,376.0,790.0,413.0,47.0,464.0,126.0,19.0,15.0,22,1,41.578947368421055,1.7025862068965518,6.26984126984127,0.4759493670886076,1.0,0.5227848101265823,0.05949367088607595,0.27155172413793105,0.7916666666666666,0.625,784.0,0.9924050632911392,0.0,0.0,1.0,0.0012658227848101266,5.0,0.006329113924050633,0
1805148,1193.0,208.0,409.0,268.0,114.0,404.0,96.0,20.0,16.0,23,0,59.65,2.952970297029703,12.427083333333334,0.17435037720033528,0.34283319362950543,0.22464375523889354,0.09555741827326068,0.2376237623762376,0.8333333333333334,0.6666666666666666,1163.0,0.9748533109807209,0.0,0.0,23.0,0.019279128248113998,7.0,0.00586756077116513,0
1805740,588.0,115.0,465.0,94.0,32.0,184.0,71.0,19.0,16.0,24,0,30.94736842105263,3.1956521739130435,8.28169014084507,0.195578231292517,0.7908163265306123,0.1598639455782313,0.05442176870748299,0.3858695652173913,0.7916666666666666,0.6666666666666666,556.0,0.9455782312925171,1.0,0.0017006802721088435,21.0,0.03571428571428571,10.0,0.017006802721088437,0
1806084,846.0,332.0,243.0,299.0,187.0,200.0,37.0,22.0,20.0,24,0,38.45454545454545,4.23,22.864864864864863,0.39243498817966904,0.2872340425531915,0.3534278959810875,0.22104018912529552,0.185,0.9166666666666666,0.8333333333333334,731.0,0.8640661938534279,76.0,0.08983451536643026,24.0,0.028368794326241134,15.0,0.01773049645390071,0
1820303,27.0,4.0,23.0,9.0,2.0,8.0,5.0,9.0,8.0,23,0,3.0,3.375,5.4,0.14814814814814814,0.8518518518518519,0.3333333333333333,0.07407407407407407,0.625,0.375,0.3333333333333333,25.0,0.9259259259259259,0.0,0.0,1.0,0.037037037037037035,1.0,0.037037037037037035,0
1824572,673.0,197.0,532.0,166.0,13.0,212.0,75.0,18.0,14.0,23,0,37.388888888888886,3.1745283018867925,8.973333333333333,0.29271916790490343,0.7904903417533432,0.24665676077265974,0.019316493313521546,0.35377358490566035,0.75,0.5833333333333334,568.0,0.8439821693907875,15.0,0.022288261515601784,54.0,0.08023774145616643,36.0,0.05349182763744428,0
1825186,277.0,138.0,149.0,62.0,19.0,98.0,35.0,11.0,16.0,20,0,25.181818181818183,2.826530612244898,7.914285714285715,0.4981949458483754,0.5379061371841155,0.22382671480144403,0.06859205776173286,0.35714285714285715,0.4583333333333333,0.6666666666666666,248.0,0.8953068592057761,1.0,0.0036101083032490976,16.0,0.05776173285198556,12.0,0.04332129963898917,0
